90.00,0.00,90.00,0.00,23
90.00,0.00,90.00,180.09,27
90.00,0.00,90.00,180.18,56
90.00,0.00,90.00,180.27,84
90.00,0.00,90.00,180.36,113
90.00,0.00,90.00,180.45,144
90.00,0.00,90.00,180.54,174
90.00,0.00,90.00,180.63,204
90.00,10.00,80.00,180.72,235
90.00,10.00,80.00,160.80,267
90.00,10.00,80.00,160.88,297
90.00,10.00,80.00,160.96,329
90.00,20.00,70.00,161.04,360
90.00,20.00,70.00,141.11,392
90.00,20.00,70.00,141.18,422
90.00,20.00,70.00,141.25,454
90.00,30.00,60.00,141.32,485
90.00,30.00,60.00,121.38,517
90.00,30.00,60.00,121.44,547
90.00,30.00,60.00,121.50,578
90.00,30.00,60.00,121.56,610
90.00,30.00,60.00,121.62,641
90.00,30.00,60.00,121.68,672
90.00,40.00,50.00,121.74,703
90.00,40.00,50.00,101.79,735
90.00,40.00,50.00,101.84,765
90.00,40.00,50.00,101.89,797
90.00,50.00,40.00,101.94,828
90.00,50.00,40.00,81.98,859
90.00,50.00,40.00,82.02,888
90.00,50.00,40.00,82.06,919
90.00,50.00,40.00,82.10,949
90.00,50.00,40.00,82.14,978
90.00,50.00,40.00,82.18,1009
90.00,50.00,40.00,82.22,1040
90.00,50.00,40.00,82.26,1072
90.00,50.00,40.00,82.30,1102
90.00,50.00,40.00,82.34,1134
90.00,50.00,40.00,82.38,1165
90.00,60.00,30.00,82.42,1197
90.00,60.00,30.00,62.45,1227
90.00,60.00,30.00,62.48,1259
90.00,60.00,30.00,62.51,1290
90.00,60.00,30.00,62.54,1321
90.00,60.00,30.00,62.57,1352
90.00,60.00,30.00,62.60,1384
90.00,60.00,30.00,62.63,1415
90.00,60.00,30.00,62.66,1445
90.00,60.00,30.00,62.69,1477
90.00,60.00,30.00,62.72,1508
90.00,70.00,20.00,62.75,1540
90.00,70.00,20.00,42.77,1570
90.00,70.00,20.00,42.79,1602
90.00,70.00,20.00,42.81,1633
90.00,70.00,20.00,42.83,1665
90.00,70.00,20.00,42.85,1695
90.00,70.00,20.00,42.87,1727
90.00,70.00,20.00,42.89,1758
90.00,70.00,20.00,42.91,1789
90.00,70.00,20.00,42.93,1820
90.00,70.00,20.00,42.95,1852
90.00,70.00,20.00,42.97,1883
90.00,70.00,20.00,42.99,1914
90.00,70.00,20.00,43.01,1945
90.00,70.00,20.00,43.03,1976
90.00,70.00,20.00,43.05,2008
90.00,70.00,20.00,43.07,2038
90.00,70.00,20.00,43.09,2070
90.00,70.00,20.00,43.11,2101
90.00,70.00,20.00,43.13,2132
90.00,70.00,20.00,43.15,2163
90.00,70.00,20.00,43.17,2195
90.00,70.00,20.00,43.19,2226
90.00,70.00,20.00,43.21,2257
90.00,70.00,20.00,43.23,2288
90.00,70.00,20.00,43.25,2320
90.00,70.00,20.00,43.27,2351
90.00,70.00,20.00,43.29,2382
90.00,70.00,20.00,43.31,2413
90.00,70.00,20.00,43.33,2444
90.00,70.00,20.00,43.35,2476
90.00,70.00,20.00,43.37,2506
90.00,70.00,20.00,43.39,2538
90.00,70.00,20.00,43.41,2569
90.00,70.00,20.00,43.43,2600
90.00,70.00,20.00,43.45,2631
90.00,70.00,20.00,43.47,2663
90.00,70.00,20.00,43.49,2694
90.00,70.00,20.00,43.51,2725
90.00,70.00,20.00,43.53,2756
90.00,70.00,20.00,43.55,2788
90.00,70.00,20.00,43.57,2819
90.00,70.00,20.00,43.59,2850
90.00,70.00,20.00,43.61,2881
90.00,80.00,10.00,43.63,2913
90.00,80.00,10.00,23.64,2944
90.00,80.00,10.00,23.65,2974
90.00,80.00,10.00,23.66,3006
90.00,80.00,10.00,23.67,3037
90.00,80.00,10.00,23.68,3068
90.00,80.00,10.00,23.69,3099
90.00,80.00,10.00,23.70,3131
90.00,80.00,10.00,23.71,3162
90.00,80.00,10.00,23.72,3193
90.00,80.00,10.00,23.73,3224
90.00,80.00,10.00,23.74,3256
90.00,80.00,10.00,23.75,3287
90.00,80.00,10.00,23.76,3318
90.00,80.00,10.00,23.77,3349
90.00,80.00,10.00,23.78,3381
90.00,80.00,10.00,23.79,3411
90.00,80.00,10.00,23.80,3442
90.00,80.00,10.00,23.81,3474
90.00,80.00,10.00,23.82,3505
90.00,80.00,10.00,23.83,3536
90.00,80.00,10.00,23.84,3567
90.00,80.00,10.00,23.85,3599
90.00,80.00,10.00,23.86,3630
90.00,80.00,10.00,23.87,3661
90.00,80.00,10.00,23.88,3692
90.00,80.00,10.00,23.89,3724
90.00,80.00,10.00,23.90,3755
90.00,80.00,10.00,23.91,3786
90.00,80.00,10.00,23.92,3817
90.00,80.00,10.00,23.93,3849
90.00,80.00,10.00,23.94,3879
90.00,80.00,10.00,23.95,3911
90.00,80.00,10.00,23.96,3942
90.00,80.00,10.00,23.97,3973
90.00,80.00,10.00,23.98,4004
90.00,80.00,10.00,23.99,4035
90.00,80.00,10.00,24.00,4067
90.00,80.00,10.00,24.01,4098
90.00,80.00,10.00,24.02,4129
90.00,80.00,10.00,24.03,4160
90.00,80.00,10.00,24.04,4192
90.00,80.00,10.00,24.05,4222
90.00,80.00,10.00,24.06,4254
90.00,80.00,10.00,24.07,4285
90.00,80.00,10.00,24.08,4317
90.00,80.00,10.00,24.09,4347
90.00,80.00,10.00,24.10,4379
90.00,80.00,10.00,24.11,4410
90.00,80.00,10.00,24.12,4441
90.00,80.00,10.00,24.13,4472
90.00,80.00,10.00,24.14,4503
90.00,80.00,10.00,24.15,4535
90.00,80.00,10.00,24.16,4566
90.00,80.00,10.00,24.17,4597
90.00,80.00,10.00,24.18,4628
90.00,80.00,10.00,24.19,4660
90.00,80.00,10.00,24.20,4690
90.00,80.00,10.00,24.21,4722
90.00,80.00,10.00,24.22,4753
90.00,80.00,10.00,24.23,4785
90.00,80.00,10.00,24.24,4815
90.00,80.00,10.00,24.25,4847
90.00,80.00,10.00,24.26,4878
90.00,80.00,10.00,24.27,4910
90.00,80.00,10.00,24.28,4940
90.00,80.00,10.00,24.29,4971
90.00,80.00,10.00,24.30,5003
90.00,80.00,10.00,24.31,5033
90.00,80.00,10.00,24.32,5065
90.00,80.00,10.00,24.33,5096
90.00,80.00,10.00,24.34,5128
90.00,80.00,10.00,24.35,5158
90.00,80.00,10.00,24.36,5190
90.00,80.00,10.00,24.37,5221
90.00,80.00,10.00,24.38,5253
90.00,80.00,10.00,24.39,5283
90.00,80.00,10.00,24.40,5315
90.00,80.00,10.00,24.41,5346
90.00,80.00,10.00,24.42,5378
90.00,80.00,10.00,24.43,5408
90.00,80.00,10.00,24.44,5439
90.00,80.00,10.00,24.45,5471
90.00,80.00,10.00,24.46,5501
90.00,80.00,10.00,24.47,5533
90.00,80.00,10.00,24.48,5564
90.00,80.00,10.00,24.49,5596
90.00,80.00,10.00,24.50,5626
90.00,80.00,10.00,24.51,5658
90.00,80.00,10.00,24.52,5689
90.00,80.00,10.00,24.53,5721
90.00,80.00,10.00,24.54,5751
90.00,80.00,10.00,24.55,5783
90.00,80.00,10.00,24.56,5814
90.00,80.00,10.00,24.57,5846
90.00,80.00,10.00,24.58,5876
90.00,80.00,10.00,24.59,5908
90.00,80.00,10.00,24.60,5939
90.00,80.00,10.00,24.61,5969
90.00,80.00,10.00,24.62,6001
90.00,80.00,10.00,24.63,6032
90.00,80.00,10.00,24.64,6064
90.00,80.00,10.00,24.65,6094
90.00,80.00,10.00,24.66,6126
90.00,80.00,10.00,24.67,6157
90.00,80.00,10.00,24.68,6189
90.00,80.00,10.00,24.69,6219
90.00,80.00,10.00,24.70,6251
90.00,80.00,10.00,24.71,6282
90.00,80.00,10.00,24.72,6313
90.00,80.00,10.00,24.73,6344
90.00,80.00,10.00,24.74,6376
90.00,80.00,10.00,24.75,6407
90.00,80.00,10.00,24.76,6437
90.00,80.00,10.00,24.77,6469
90.00,80.00,10.00,24.78,6500
90.00,80.00,10.00,24.79,6532
90.00,80.00,10.00,24.80,6562
90.00,80.00,10.00,24.81,6594
90.00,80.00,10.00,24.82,6625
90.00,80.00,10.00,24.83,6657
90.00,80.00,10.00,24.84,6687
90.00,80.00,10.00,24.85,6719
90.00,80.00,10.00,24.86,6750
90.00,80.00,10.00,24.87,6781
90.00,80.00,10.00,24.88,6812
90.00,80.00,10.00,24.89,6844
90.00,80.00,10.00,24.90,6875
90.00,80.00,10.00,24.91,6906
90.00,80.00,10.00,24.92,6937
90.00,80.00,10.00,24.93,6968
90.00,80.00,10.00,24.94,7000
90.00,80.00,10.00,24.95,7030
90.00,80.00,10.00,24.96,7062
90.00,80.00,10.00,24.97,7093
90.00,80.00,10.00,24.98,7124
90.00,80.00,10.00,24.99,7155
90.00,80.00,10.00,25.00,7187
90.00,80.00,10.00,25.01,7218
90.00,80.00,10.00,25.02,7249
90.00,80.00,10.00,25.03,7280
90.00,80.00,10.00,25.04,7312
90.00,80.00,10.00,25.05,7343
90.00,80.00,10.00,25.06,7374
90.00,80.00,10.00,25.07,7405
90.00,80.00,10.00,25.08,7436
90.00,80.00,10.00,25.09,7468
90.00,80.00,10.00,25.10,7498
90.00,80.00,10.00,25.11,7530
90.00,80.00,10.00,25.12,7561
90.00,80.00,10.00,25.13,7592
90.00,80.00,10.00,25.14,7623
90.00,80.00,10.00,25.15,7655
90.00,80.00,10.00,25.16,7686
90.00,80.00,10.00,25.17,7717
90.00,80.00,10.00,25.18,7748
90.00,80.00,10.00,25.19,7780
90.00,80.00,10.00,25.20,7811
90.00,80.00,10.00,25.21,7842
90.00,80.00,10.00,25.22,7873
90.00,80.00,10.00,25.23,7905
90.00,80.00,10.00,25.24,7936
90.00,80.00,10.00,25.25,7966
90.00,80.00,10.00,25.26,7998
90.00,80.00,10.00,25.27,8029
90.00,80.00,10.00,25.28,8060
90.00,80.00,10.00,25.29,8091
90.00,80.00,10.00,25.30,8123
90.00,80.00,10.00,25.31,8154
90.00,80.00,10.00,25.32,8185
90.00,80.00,10.00,25.33,8216
90.00,80.00,10.00,25.34,8248
90.00,80.00,10.00,25.35,8279
90.00,80.00,10.00,25.36,8310
90.00,80.00,10.00,25.37,8341
90.00,80.00,10.00,25.38,8373
90.00,80.00,10.00,25.39,8403
90.00,80.00,10.00,25.40,8434
90.00,80.00,10.00,25.41,8466
90.00,80.00,10.00,25.42,8497
90.00,80.00,10.00,25.43,8528
90.00,80.00,10.00,25.44,8559
90.00,80.00,10.00,25.45,8591
90.00,80.00,10.00,25.46,8622
90.00,80.00,10.00,25.47,8653
90.00,80.00,10.00,25.48,8684
90.00,80.00,10.00,25.49,8716
90.00,80.00,10.00,25.50,8747
90.00,80.00,10.00,25.51,8778
90.00,80.00,10.00,25.52,8809
90.00,80.00,10.00,25.53,8841
90.00,80.00,10.00,25.54,8871
90.00,80.00,10.00,25.55,8903
90.00,80.00,10.00,25.56,8934
90.00,80.00,10.00,25.57,8965
90.00,80.00,10.00,25.58,8996
90.00,80.00,10.00,25.59,9027
90.00,80.00,10.00,25.60,9059
90.00,80.00,10.00,25.61,9090
90.00,80.00,10.00,25.62,9121
90.00,80.00,10.00,25.63,9152
90.00,80.00,10.00,25.64,9184
90.00,80.00,10.00,25.65,9214
90.00,80.00,10.00,25.66,9246
90.00,80.00,10.00,25.67,9277
90.00,80.00,10.00,25.68,9309
90.00,80.00,10.00,25.69,9339
90.00,80.00,10.00,25.70,9371
90.00,80.00,10.00,25.71,9402
90.00,80.00,10.00,25.72,9433
90.00,80.00,10.00,25.73,9464
90.00,80.00,10.00,25.74,9495
90.00,80.00,10.00,25.75,9527
90.00,80.00,10.00,25.76,9558
90.00,80.00,10.00,25.77,9589
90.00,80.00,10.00,25.78,9620
90.00,80.00,10.00,25.79,9652
90.00,80.00,10.00,25.80,9682
90.00,80.00,10.00,25.81,9714
90.00,80.00,10.00,25.82,9745
90.00,80.00,10.00,25.83,9777
90.00,80.00,10.00,25.84,9807
90.00,80.00,10.00,25.85,9839
90.00,80.00,10.00,25.86,9870
90.00,80.00,10.00,25.87,9902
90.00,80.00,10.00,25.88,9932
90.00,80.00,10.00,25.89,9963
90.00,80.00,10.00,25.90,9995
90.00,80.00,10.00,25.91,10025

